Phase,Phi1,Phi,Phi2,KAM,Y,X
1,74.62934,146.04266,2.4883,0.6582355,56,3
1,76.09634,145.66156,2.26152,1.001678,57,3
1,76.42739,145.35843,3.02097,0.6688557,58,3
1,77.26371,145.95871,2.65517,0.7899743,59,3
1,77.32383,145.94423,2.70258,0.3699921,60,3
1,78.42524,145.45399,3.41478,0.7599658,61,3
1,77.8132,145.86497,3.43937,0.5465252,62,3
1,78.86778,145.04899,3.82499,0.3980926,63,3
1,79.30494,145.57289,4.17808,0.5842549,64,3
1,78.1386,145.00329,2.57718,0.6238853,65,3
1,76.47949,144.81574,2.4762,0.938223,66,3
1,79.02775,143.9644,4.90143,1.24621,67,3
1,77.89031,144.12445,4.13028,0.3990538,68,3
1,76.49985,144.33537,4.05997,1.281991,69,3
1,87.51233,98.19307,5.47213,1.338896,70,3
1,87.13755,100.10668,8.7036,1.706077,71,3
1,86.83919,99.29298,9.43396,1.794317,72,3
1,86.26934,101.61881,11.17695,2.37472,73,3
1,359.99625,43.37798,13.09275,0,74,3
1,84.61466,102.03867,12.0897,4.48916,75,3
1,85.40346,100.81605,11.0985,2.225842,76,3
1,84.91481,100.30872,10.71792,1.081805,77,3
1,86.00125,100.26645,9.58316,1.206249,78,3
1,85.09886,102.01878,11.34123,1.80668,79,3
1,88.13259,103.06165,13.56269,1.606297,80,3
1,86.31975,102.35256,12.69555,1.89017,81,3
1,87.90997,101.11477,11.60204,3.078235,82,3
1,88.61218,83.02731,45.81154,0,83,3
1,98.48304,42.37429,46.63938,20.94211,84,3
1,88.23089,41.18838,47.73158,1.314055,85,3
1,94.28738,40.96277,43.62807,1.955637,86,3
1,98.86665,40.85923,41.05524,2.447335,87,3
1,100.49879,40.80283,40.3343,1.262017,88,3
1,100.32249,39.7929,41.74839,0.8421052,89,3
1,98.61416,39.65864,42.31434,0.7716612,90,3
1,98.65257,38.7583,42.77489,0.6625567,91,3
1,101.28747,37.35073,42.51621,2.11879,92,3
1,100.63413,37.4612,42.93979,1.211619,93,3
1,101.63961,39.16221,41.48251,1.384946,94,3
1,100.56481,37.31737,43.4501,1.210876,95,3
1,98.44356,38.55027,45.23742,1.652743,96,3
1,104.45165,42.80043,42.9653,3.563466,97,3
1,96.37853,138.32805,55.25593,0,98,3
1,50.23733,160.06484,14.2505,1.631605,99,3
1,39.56945,159.43053,4.1638,2.657762,100,3
1,39.58832,157.98925,5.66573,1.777182,101,3
1,40.51558,158.99001,6.4626,1.199612,102,3
1,33.76071,157.87707,2.17552,2.3452,103,3
1,38.07754,159.54193,5.47399,1.934321,104,3
1,101.03028,92.13777,41.24845,0,105,3
1,98.37151,91.18958,40.01604,1.588374,106,3
1,98.9831,92.49502,40.13114,1.155965,107,3
1,99.43013,90.04996,39.45285,1.048129,108,3
1,98.18861,90.82034,39.89767,0.765003,109,3
1,99.04049,90.39916,39.72114,0.5260776,110,3
1,97.73474,89.6651,39.27638,0.9186472,111,3
1,97.53091,90.14728,39.78639,0.7059322,112,3
1,97.55229,89.45017,39.29221,0.458402,113,3
1,96.94923,89.59957,39.51201,0.673012,114,3
1,95.82604,89.9473,39.60963,0.9285007,115,3
1,95.44402,89.76597,39.69251,0.6167125,116,3
1,93.83278,89.69507,39.48628,1.343137,117,3
1,94.76703,90.64011,40.38653,0.7361487,118,3
1,94.16681,90.79621,40.27585,0.6312805,119,3
1,96.26338,91.8358,40.71595,1.908572,120,3
1,95.5338,92.64221,41.03198,1.116891,121,3
1,77.89105,123.96955,10.48185,0.3779422,0,4
1,77.35964,124.23872,10.21158,0.8027164,1,4
1,78.91918,124.17263,10.60979,0.8683259,2,4
1,79.48271,124.59819,11.22766,0.6867333,3,4
1,86.74492,133.51718,47.75082,1.185395,4,4
1,86.92128,134.15641,46.98444,0.9826852,5,4
1,87.97281,133.3745,47.95539,0.7503471,6,4
1,88.61857,133.97769,47.42387,1.136768,7,4
1,88.30067,133.43052,47.19411,0.7214891,8,4
1,88.31312,133.1739,47.54505,0.6608803,9,4
1,87.99785,133.29119,47.13707,0.371167,10,4
1,87.86729,132.97294,46.14368,0.7085143,11,4
1,89.00149,134.2532,47.81873,1.979075,12,4
1,89.05597,133.24248,48.05892,1.660296,13,4
1,113.14018,71.13203,4.22236,0,14,4
1,112.31489,72.78229,3.57679,1.018726,15,4
1,106.41781,73.1472,1.09498,0.963689,16,4
1,105.19295,74.88885,359.75089,2.052792,17,4
1,98.06039,75.08768,356.46827,0,18,4
1,102.87689,75.53011,358.0737,3.813923,19,4
1,102.69784,75.05345,358.32717,1.534513,20,4
1,100.65855,73.62695,358.71061,1.850832,21,4
1,97.65778,73.48066,357.91416,1.591092,22,4
1,99.20835,73.41465,359.39405,1.144877,23,4
1,94.37474,71.37037,357.87008,3.9513,24,4
1,94.35361,73.99103,358.55744,3.746799,25,4
1,103.16664,71.77005,359.5452,0,26,4
1,87.9652,155.8353,37.76889,0,27,4
1,87.12188,157.47257,36.55938,1.196265,28,4
1,85.19755,155.58591,34.56523,1.796897,29,4
1,87.81735,155.82101,35.37879,1.815228,30,4
1,85.68541,155.69334,35.57417,1.055752,31,4
1,85.10797,155.19289,34.25446,0.9611083,32,4
1,81.5059,155.10192,33.12998,1.15089,33,4
1,84.50417,155.86616,35.46795,0.7555609,34,4
1,82.09616,155.39141,33.80711,0.8939859,35,4
1,87.17586,156.16543,36.25633,2.004972,36,4
1,84.99831,155.00753,33.41046,0.9183052,37,4
1,86.06764,155.54908,34.95226,0.5801548,38,4
1,97.26333,44.97362,3.84105,0,39,4
1,99.81022,44.29338,3.14096,1.24322,40,4
